x,z,dist,zorg,ne
69045.7884943001,-25.2316933947863,468,-25.2316933947863,1
69046.7884943001,-25.2196586234072,469,-25.2196586234072,1
69047.7884943001,-25.2076238520292,470,-25.2076238520292,1
69048.7884943001,-25.19558908065,471,-25.19558908065,1
69049.7884943001,-25.183554309272,472,-25.183554309272,1
69050.7884943001,-25.1715195378928,473,-25.1715195378928,1
69051.7884943001,-25.1594847665148,474,-25.1594847665148,1
69052.7884943001,-25.1474499951354,475,-25.1474499951354,1
69053.7884943001,-25.1354152237574,476,-25.1354152237574,1
69054.7884943001,-25.1233804523783,477,-25.1233804523783,1
69055.7884943001,-25.1113456810002,478,-25.1113456810002,1
69056.7884943001,-25.099310909621,479,-25.099310909621,1
69057.7884943001,-25.087276138243,480,-25.087276138243,1
69058.7884943001,-25.0752413668648,481,-25.0752413668648,1
69059.7884943001,-25.0632065954856,482,-25.0632065954856,1
69060.7884943001,-25.0511718241064,483,-25.0511718241064,1
69061.7884943001,-25.0391370527285,484,-25.0391370527285,1
69062.7884943001,-25.0271022813493,485,-25.0271022813493,1
69063.7884943001,-25.0150675099713,486,-25.0150675099713,1
69064.7884943001,-25.0030327385931,487,-25.0030327385931,1
69065.7884943001,-24.9909979672139,488,-24.9909979672139,1
69066.7884943001,-24.9789631958359,489,-24.9789631958359,1
69067.7884943001,-24.9669284244567,490,-24.9669284244567,1
69068.7884943001,-24.9548936530786,491,-24.9548936530786,1
69069.7884943001,-24.9428588816995,492,-24.9428588816995,1
69070.7884943001,-24.9308241103213,493,-24.9308241103213,1
69071.7884943001,-24.9187893389421,494,-24.9187893389421,1
69072.7884943001,-24.9067545675641,495,-24.9067545675641,1
69073.7884943001,-24.8947197961849,496,-24.8947197961849,1
69074.7884943001,-24.8826850248069,497,-24.8826850248069,1
69075.7884943001,-24.8706502534277,498,-24.8706502534277,1
69076.7884943001,-24.8586154820497,499,-24.8586154820497,1
69077.7884943001,-24.8465807106704,500,-24.8465807106704,1
69078.7884943001,-24.8345459392923,501,-24.8345459392923,1
69079.7884943001,-24.8225111679132,502,-24.8225111679132,1
69080.7884943001,-24.8104763965351,503,-24.8104763965351,1
69081.7884943001,-24.7984416251559,504,-24.7984416251559,1
69082.7884943001,-24.7864068537779,505,-24.7864068537779,1
69083.7884943001,-24.7743720823988,506,-24.7743720823988,1
69084.7884943001,-24.7623373110206,507,-24.7623373110206,1
69085.7884943001,-24.7503025396414,508,-24.7503025396414,1
69086.7884943001,-24.7382677682634,509,-24.7382677682634,1
69087.7884943001,-24.7262329968842,510,-24.7262329968842,1
69088.7884943001,-24.7141982255061,511,-24.7141982255061,1
69089.7884943001,-24.7021634541269,512,-24.7021634541269,1
69090.7884943001,-24.6901286827488,513,-24.6901286827488,1
69091.7884943001,-24.6780939113708,514,-24.6780939113708,1
69092.7884943001,-24.6660591399916,515,-24.6660591399916,1
69093.7884943001,-24.65403298699,516,-24.65403298699,1
69094.7884943001,-24.6422936871187,517,-24.6422936871187,1
69095.7884943001,-24.6305543872483,518,-24.6305543872483,1
69096.7884943001,-24.618815087377,519,-24.618815087377,1
69097.7884943001,-24.6070757875067,520,-24.6070757875067,1
69098.7884943001,-24.5953364876354,521,-24.5953364876354,1
69099.7884943001,-24.5835971877652,522,-24.5835971877652,1
69100.7884943001,-24.5718578878938,523,-24.5718578878938,1
69101.7884943001,-24.5601185880237,524,-24.5601185880237,1
69102.7884943001,-24.5483792881521,525,-24.5483792881521,1
69103.7884943001,-24.5366399882819,526,-24.5366399882819,1
69104.7884943001,-24.5249006884106,527,-24.5249006884106,1
69105.7884943001,-24.5131613885404,528,-24.5131613885404,1
69106.7884943001,-24.5014220886691,529,-24.5014220886691,1
69107.7884943001,-24.4896827887988,530,-24.4896827887988,1
69108.7884943001,-24.4779434889275,531,-24.4779434889275,1
69109.7884943001,-24.4662041890572,532,-24.4662041890572,1
69110.7884943001,-24.4544648891858,533,-24.4544648891858,1
69111.7884943001,-24.4427255893156,534,-24.4427255893156,1
69112.7884943001,-24.4309862894443,535,-24.4309862894443,1
69113.7884943001,-24.4192635170921,536,-24.4192635170921,1
69114.7884943001,-24.4080697020809,537,-24.4080697020809,1
69115.7884943001,-24.3968758870708,538,-24.3968758870708,1
69116.7884943001,-24.3856820720607,539,-24.3856820720607,1
69117.7884943001,-24.3744882570496,540,-24.3744882570496,1
69118.7884943001,-24.3632944420396,541,-24.3632944420396,1
69119.7884943001,-24.3521006270285,542,-24.3521006270285,1
69120.7884943001,-24.3409068120184,543,-24.3409068120184,1
69121.7884943001,-24.3297129970072,544,-24.3297129970072,1
69122.7884943001,-24.3185191819971,545,-24.3185191819971,1
69123.7884943001,-24.3073253669859,546,-24.3073253669859,1
69124.7884943001,-24.2961315519759,547,-24.2961315519759,1
69125.7884943001,-24.2849377369648,548,-24.2849377369648,1
69126.7884943001,-24.2737439219547,549,-24.2737439219547,1
69127.7884943001,-24.2625501069434,550,-24.2625501069434,1
69128.7884943001,-24.2513562919335,551,-24.2513562919335,1
69129.7884943001,-24.2401624769223,552,-24.2401624769223,1
69130.7884943001,-24.2289686619122,553,-24.2289686619122,1
69131.7884943001,-24.2177748469012,554,-24.2177748469012,1
69132.7884943001,-24.2065810318911,555,-24.2065810318911,1
69133.7884943001,-24.19538721688,556,-24.19538721688,1
69134.7884943001,-24.1841934018697,557,-24.1841934018697,1
69135.7884943001,-24.1729995868587,558,-24.1729995868587,1
69136.7884943001,-24.1618057718486,559,-24.1618057718486,1
69137.7884943001,-24.1506119568374,560,-24.1506119568374,1
69138.7884943001,-24.1394181418275,561,-24.1394181418275,1
69139.7884943001,-24.1282243268163,562,-24.1282243268163,1
69140.7884943001,-24.1170305118061,563,-24.1170305118061,1
69141.7884943001,-24.1058366967961,564,-24.1058366967961,1
69142.7884943001,-24.094642881785,565,-24.094642881785,1
69143.7884943001,-24.0834490667749,566,-24.0834490667749,1
69144.7884943001,-24.0722552517638,567,-24.0722552517638,1
69145.7884943001,-24.0610614367538,568,-24.0610614367538,1
69146.7884943001,-24.0498676217425,569,-24.0498676217425,1
69147.7884943001,-24.0386738067324,570,-24.0386738067324,1
69148.7884943001,-24.0274799917214,571,-24.0274799917214,1
69149.7884943001,-24.0162861767113,572,-24.0162861767113,1
69150.7884943001,-24.0050923617001,573,-24.0050923617001,1
69151.7884943001,-23.9938985466901,574,-23.9938985466901,1
69152.7884943001,-23.9827047316788,575,-23.9827047316788,1
69153.7884943001,-23.9715109166688,576,-23.9715109166688,1
69154.7884943001,-23.9603171016576,577,-23.9603171016576,1
69155.7884943001,-23.9491232866476,578,-23.9491232866476,1
69156.7884943001,-23.9379294716365,579,-23.9379294716365,1
69157.7884943001,-23.9267356566264,580,-23.9267356566264,1
69158.7884943001,-23.9155418416154,581,-23.9155418416154,1
69159.7884943001,-23.9043480266051,582,-23.9043480266051,1
69160.7884943001,-23.893154211594,583,-23.893154211594,1
69161.7884943001,-23.881960396584,584,-23.881960396584,1
69162.7884943001,-23.8707665815729,585,-23.8707665815729,1
69163.7884943001,-23.8595727665628,586,-23.8595727665628,1
69164.7884943001,-23.8483789515516,587,-23.8483789515516,1
69165.7884943001,-23.8371851365415,588,-23.8371851365415,1
69166.7884943001,-23.8259913215315,589,-23.8259913215315,1
69167.7884943001,-23.8147975065203,590,-23.8147975065203,1
69168.7884943001,-23.8037160694547,591,-23.8037160694547,1
69169.7884943001,-23.7958860799158,592,-23.7958860799158,1
69170.7884943001,-23.7880560903768,593,-23.7880560903768,1
69171.7884943001,-23.7802261008386,594,-23.7802261008386,1
69172.7884943001,-23.7723961113004,595,-23.7723961113004,1
69173.7884943001,-23.7645661217616,596,-23.7645661217616,1
69174.7884943001,-23.7567361322234,597,-23.7567361322234,1
69175.7884943001,-23.7489061426845,598,-23.7489061426845,1
69176.7884943001,-23.7410761531464,599,-23.7410761531464,1
69177.7884943001,-23.7332461636074,600,-23.7332461636074,1
69178.7884943001,-23.7254161740693,601,-23.7254161740693,1
69179.7884943001,-23.7175861845304,602,-23.7175861845304,1
69180.7884943001,-23.7097561949923,603,-23.7097561949923,1
69181.7884943001,-23.7019262054534,604,-23.7019262054534,1
69182.7884943001,-23.6940962159152,605,-23.6940962159152,1
69183.7884943001,-23.6862662263764,606,-23.6862662263764,1
69184.7884943001,-23.6784362368381,607,-23.6784362368381,1
69185.7884943001,-23.6706062472992,608,-23.6706062472992,1
69186.7884943001,-23.6627762577611,609,-23.6627762577611,1
69187.7884943001,-23.6549462682221,610,-23.6549462682221,1
69188.7884943001,-23.6470931209873,611,-23.6470931209873,1
69189.7884943001,-23.6385926388283,612,-23.6385926388283,1
69190.7884943001,-23.6300921566699,613,-23.6300921566699,1
69191.7884943001,-23.6215916745109,614,-23.6215916745109,1
69192.7884943001,-23.6130911923526,615,-23.6130911923526,1
69193.7884943001,-23.6045907101936,616,-23.6045907101936,1
69194.7884943001,-23.5960902280353,617,-23.5960902280353,1
69195.7884943001,-23.5875897458762,618,-23.5875897458762,1
69196.7884943001,-23.5790892637178,619,-23.5790892637178,1
69197.7884943001,-23.5705887815595,620,-23.5705887815595,1
69198.7884943001,-23.5620882994005,621,-23.5620882994005,1
69199.7884943001,-23.5535878172422,622,-23.5535878172422,1
69200.7884943001,-23.5450873350832,623,-23.5450873350832,1
69201.7884943001,-23.5365868529249,624,-23.5365868529249,1
69202.7884943001,-23.5280863707657,625,-23.5280863707657,1
69203.7884943001,-23.5195858886074,626,-23.5195858886074,1
69204.7884943001,-23.5110854064484,627,-23.5110854064484,1
69205.7884943001,-23.5025849242901,628,-23.5025849242901,1
69206.7884943001,-23.494084442131,629,-23.494084442131,1
69207.7884943001,-23.4855839599728,630,-23.4855839599728,1
69208.7884943001,-23.4770834778137,631,-23.4770834778137,1
69209.7884943001,-23.4685829956554,632,-23.4685829956554,1
69210.7884943001,-23.4600825134962,633,-23.4600825134962,1
69211.7884943001,-23.451582031338,634,-23.451582031338,1
69212.7884943001,-23.4430815491789,635,-23.4430815491789,1
69213.7884943001,-23.4345810670207,636,-23.4345810670207,1
69214.7884943001,-23.4260805848616,637,-23.4260805848616,1
69215.7884943001,-23.4175801027032,638,-23.4175801027032,1
69216.7884943001,-23.4090796205441,639,-23.4090796205441,1
69217.7884943001,-23.4005791383858,640,-23.4005791383858,1
69218.7884943001,-23.3920786562268,641,-23.3920786562268,1
69219.7884943001,-23.3835781740685,642,-23.3835781740685,1
69220.7884943001,-23.3750776919095,643,-23.3750776919095,1
69221.7884943001,-23.3665772097511,644,-23.3665772097511,1
69222.7884943001,-23.3580767275929,645,-23.3580767275929,1
69223.7884943001,-23.3495762454338,646,-23.3495762454338,1
69224.7884943001,-23.3410757632755,647,-23.3410757632755,1
69225.7884943001,-23.3325752811165,648,-23.3325752811165,1
69226.7884943001,-23.3240747989582,649,-23.3240747989582,1
69227.7884943001,-23.315574316799,650,-23.315574316799,1
69228.7884943001,-23.3070738346407,651,-23.3070738346407,1
69229.7884943001,-23.2985733524817,652,-23.2985733524817,1
69230.7884943001,-23.2900728703234,653,-23.2900728703234,1
69231.7884943001,-23.2815723881643,654,-23.2815723881643,1
69232.7884943001,-23.2730719060061,655,-23.2730719060061,1
69233.7884943001,-23.264571423847,656,-23.264571423847,1
69234.7884943001,-23.2560709416886,657,-23.2560709416886,1
69235.7884943001,-23.2475704595295,658,-23.2475704595295,1
69236.7884943001,-23.2390699773713,659,-23.2390699773713,1
69237.7884943001,-23.2305694952122,660,-23.2305694952122,1
69238.7884943001,-23.222069013054,661,-23.222069013054,1
69239.7884943001,-23.2135685308949,662,-23.2135685308949,1
69240.7884943001,-23.2050680487364,663,-23.2050680487364,1
69241.7884943001,-23.1965675665774,664,-23.1965675665774,1
69242.7884943001,-23.1880670844191,665,-23.1880670844191,1
69243.7884943001,-23.1797355970968,666,-23.1797355970968,1
69244.7884943001,-23.1757240059148,667,-23.1757240059148,1
69245.7884943001,-23.1717124147326,668,-23.1717124147326,1
69246.7884943001,-23.1677008235508,669,-23.1677008235508,1
69247.7884943001,-23.1636892323689,670,-23.1636892323689,1
69248.7884943001,-23.1596776411867,671,-23.1596776411867,1
69249.7884943001,-23.1556660500047,672,-23.1556660500047,1
69250.7884943001,-23.1516544588225,673,-23.1516544588225,1
69251.7884943001,-23.1476428676406,674,-23.1476428676406,1
69252.7884943001,-23.1436312764584,675,-23.1436312764584,1
69253.7884943001,-23.1396196852765,676,-23.1396196852765,1
69254.7884943001,-23.1356080940942,677,-23.1356080940942,1
69255.7884943001,-23.1315965029124,678,-23.1315965029124,1
69256.7884943001,-23.1275849117301,679,-23.1275849117301,1
69257.7884943001,-23.1235733205483,680,-23.1235733205483,1
69258.7884943001,-23.119561729366,681,-23.119561729366,1
69259.7884943001,-23.1155501381841,682,-23.1155501381841,1
69260.7884943001,-23.1115385470019,683,-23.1115385470019,1
69261.7884943001,-23.10752695582,684,-23.10752695582,1
69262.7884943001,-23.1035153646378,685,-23.1035153646378,1
69263.7884943001,-23.0994570610981,686,-23.0994570610981,1
69264.7884943001,-23.0942408569743,687,-23.0942408569743,1
69265.7884943001,-23.0890246528509,688,-23.0890246528509,1
69266.7884943001,-23.0838084487272,689,-23.0838084487272,1
69267.7884943001,-23.0785922446039,690,-23.0785922446039,1
69268.7884943001,-23.0733760404801,691,-23.0733760404801,1
69269.7884943001,-23.0681598363568,692,-23.0681598363568,1
69270.7884943001,-23.0629436322331,693,-23.0629436322331,1
69271.7884943001,-23.0577274281097,694,-23.0577274281097,1
69272.7884943001,-23.0525112239864,695,-23.0525112239864,1
69273.7884943001,-23.0472950198627,696,-23.0472950198627,1
69274.7884943001,-23.0420788157394,697,-23.0420788157394,1
69275.7884943001,-23.0368626116156,698,-23.0368626116156,1
69276.7884943001,-23.0316464074923,699,-23.0316464074923,1
69277.7884943001,-23.0264302033686,700,-23.0264302033686,1
69278.7884943001,-23.0212139992452,701,-23.0212139992452,1
69279.7884943001,-23.0159977951214,702,-23.0159977951214,1
69280.7884943001,-23.0107815909981,703,-23.0107815909981,1
69281.7884943001,-23.0055653868743,704,-23.0055653868743,1
69282.7884943001,-23.000349182751,705,-23.000349182751,1
69283.7884943001,-22.9951329786272,706,-22.9951329786272,1
69284.7884943001,-22.9899167745039,707,-22.9899167745039,1
69285.7884943001,-22.9847005703801,708,-22.9847005703801,1
69286.7884943001,-22.9794843662568,709,-22.9794843662568,1
69287.7884943001,-22.974268162133,710,-22.974268162133,1
69288.7884943001,-22.9690519580098,711,-22.9690519580098,1
69289.7884943001,-22.963835753886,712,-22.963835753886,1
69290.7884943001,-22.9586195497626,713,-22.9586195497626,1
69291.7884943001,-22.9534033456389,714,-22.9534033456389,1
69292.7884943001,-22.9481871415156,715,-22.9481871415156,1
69293.7884943001,-22.9429709373918,716,-22.9429709373918,1
69294.7884943001,-22.9377547332685,717,-22.9377547332685,1
69295.7884943001,-22.9325385291447,718,-22.9325385291447,1
69296.7884943001,-22.9273223250214,719,-22.9273223250214,1
69297.7884943001,-22.9221061208981,720,-22.9221061208981,1
69298.7884943001,-22.9168899167743,721,-22.9168899167743,1
69299.7884943001,-22.9116737126511,722,-22.9116737126511,1
69300.7884943001,-22.9064575085273,723,-22.9064575085273,1
69301.7884943001,-22.901241304404,724,-22.901241304404,1
69302.7884943001,-22.8960251002802,725,-22.8960251002802,1
69303.7884943001,-22.8908088961569,726,-22.8908088961569,1
69304.7884943001,-22.885592692033,727,-22.885592692033,1
69305.7884943001,-22.8803764879097,728,-22.8803764879097,1
69306.7884943001,-22.8751602837859,729,-22.8751602837859,1
69307.7884943001,-22.8699440796627,730,-22.8699440796627,1
69308.7884943001,-22.8647278755389,731,-22.8647278755389,1
69309.7884943001,-22.8595116714155,732,-22.8595116714155,1
69310.7884943001,-22.8542954672918,733,-22.8542954672918,1
69311.7884943001,-22.8490792631685,734,-22.8490792631685,1
69312.7884943001,-22.8438630590447,735,-22.8438630590447,1
69313.7884943001,-22.8386468549214,736,-22.8386468549214,1
69314.7884943001,-22.8334306507977,737,-22.8334306507977,1
69315.7884943001,-22.8282144466743,738,-22.8282144466743,1
69316.7884943001,-22.8229982425505,739,-22.8229982425505,1
69317.7884943001,-22.8177820384272,740,-22.8177820384272,1
69318.7884943001,-22.8125087125202,741,-22.8125087125202,1
69319.7884943001,-22.805928794079,742,-22.805928794079,1
69320.7884943001,-22.7993488756371,743,-22.7993488756371,1
69321.7884943001,-22.7927689571957,744,-22.7927689571957,1
69322.7884943001,-22.7861890387538,745,-22.7861890387538,1
69323.7884943001,-22.7796091203125,746,-22.7796091203125,1
69324.7884943001,-22.7730292018707,747,-22.7730292018707,1
69325.7884943001,-22.7664492834294,748,-22.7664492834294,1
69326.7884943001,-22.7598693649875,749,-22.7598693649875,1
69327.7884943001,-22.7532894465463,750,-22.7532894465463,1
69328.7884943001,-22.7467095281049,751,-22.7467095281049,1
69329.7884943001,-22.7401296096631,752,-22.7401296096631,1
69330.7884943001,-22.7335496912218,753,-22.7335496912218,1
69331.7884943001,-22.7269697727799,754,-22.7269697727799,1
69332.7884943001,-22.7203898543386,755,-22.7203898543386,1
69333.7884943001,-22.7138099358967,756,-22.7138099358967,1
69334.7884943001,-22.7072300174554,757,-22.7072300174554,1
69335.7884943001,-22.7006500990135,758,-22.7006500990135,1
69336.7884943001,-22.6940701805723,759,-22.6940701805723,1
69337.7884943001,-22.6874902621304,760,-22.6874902621304,1
69338.7884943001,-22.6809558079122,761,-22.6809558079122,1
69339.7884943001,-22.6754327677417,762,-22.6754327677417,1
69340.7884943001,-22.6699097275717,763,-22.6699097275717,1
69341.7884943001,-22.6643866874012,764,-22.6643866874012,1
69342.7884943001,-22.6588636472312,765,-22.6588636472312,1
69343.7884943001,-22.6533406070608,766,-22.6533406070608,1
